timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2026-01-06T12:38:43.173414+00:00,btc-updown-15m-1767702600,TRADE,UP,ACCUM,10,10,0.1500,1.5000,10,0.1500,0,0.0000,0,0.0000,0.0000,1.00,-1.5000,8.5000,0.0000,168.50,SUCCESS
2026-01-06T12:38:48.647380+00:00,btc-updown-15m-1767702600,TRADE,DOWN,ACCUM,10,10,0.8500,8.5000,10,0.1500,10,0.8500,10,1.0000,0.0000,0.00,0.0000,0.0000,0.0000,160.00,SUCCESS
2026-01-06T13:00:24.401596+00:00,btc-updown-15m-1767704400,TRADE,UP,ACCUM,5,5,0.3798,1.8992,5,0.3798,0,0.0000,0,0.0000,0.0000,1.00,-1.8992,3.1008,0.0000,168.10,SUCCESS
2026-01-06T13:00:29.838268+00:00,btc-updown-15m-1767704400,TRADE,DOWN,ACCUM,5,5,0.4847,2.4236,5,0.3798,5,0.4847,5,0.8646,0.6772,0.00,0.6772,0.6772,0.0000,165.68,SUCCESS
2026-01-06T13:00:46.569570+00:00,btc-updown-15m-1767704400,TRADE,UP,ACCUM,5,3,0.4600,1.3800,8,0.4099,5,0.4847,5,0.8946,0.5269,0.38,-0.7028,2.2972,0.0000,164.30,SUCCESS
2026-01-06T13:00:52.114413+00:00,btc-updown-15m-1767704400,TRADE,UP,ACCUM,5,5,0.4300,2.1500,13,0.4176,5,0.4847,5,0.9023,0.4883,0.62,-2.8528,5.1472,0.0000,162.15,SUCCESS
2026-01-06T13:00:57.731344+00:00,btc-updown-15m-1767704400,TRADE,DOWN,ACCUM,8,8,0.4841,3.8727,13,0.4176,13,0.4843,13,0.9020,1.2745,0.00,1.2745,1.2745,0.0000,158.27,SUCCESS
2026-01-06T13:15:02.535050+00:00,btc-updown-15m-1767704400,RESOLUTION,DOWN,BINANCE_FALLBACK_SHARED,26,26,1.0000,11.7255,13,0.4176,13,0.4843,13,0.9020,1.2745,0.00,0.0000,0.0000,1.2745,171.27,RESOLVED
2026-01-06T13:45:20.450029+00:00,btc-updown-15m-1767707100,TRADE,UP,ACCUM,5,5,0.4800,2.4000,5,0.4800,0,0.0000,0,0.0000,0.0000,1.00,-2.4000,2.6000,0.0000,167.60,SUCCESS
2026-01-06T13:45:26.094276+00:00,btc-updown-15m-1767707100,TRADE,DOWN,ACCUM,5,5,0.4800,2.4000,5,0.4800,5,0.4800,5,0.9600,0.2000,0.00,0.2000,0.2000,0.0000,165.20,SUCCESS
2026-01-06T13:50:01.006275+00:00,btc-updown-15m-1767707100,TRADE,DOWN,ACCUM,5,5,0.4800,2.4000,5,0.4800,10,0.4800,5,0.9600,0.2000,0.50,-2.2000,2.8000,0.0000,162.80,SUCCESS
2026-01-06T13:50:06.603194+00:00,btc-updown-15m-1767707100,TRADE,UP,ACCUM,5,5,0.4776,2.3878,10,0.4788,10,0.4800,10,0.9588,0.4122,0.00,0.4122,0.4122,0.0000,160.41,SUCCESS
2026-01-06T13:56:05.568049+00:00,btc-updown-15m-1767707100,TRADE,UP,ACCUM,5,5,0.4762,2.3811,15,0.4779,10,0.4800,10,0.9579,0.4207,0.33,-1.9690,3.0310,0.0000,158.03,SUCCESS
2026-01-06T13:56:11.236137+00:00,btc-updown-15m-1767707100,TRADE,DOWN,ACCUM,5,5,0.4300,2.1500,15,0.4779,15,0.4633,15,0.9413,0.8810,0.00,0.8810,0.8810,0.0000,155.88,SUCCESS
2026-01-06T14:00:01.217622+00:00,btc-updown-15m-1767707100,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,30,30,1.0000,14.1190,15,0.4779,15,0.4633,15,0.9413,0.8810,0.00,0.0000,0.0000,0.8810,170.88,RESOLVED
2026-01-06T14:00:17.745954+00:00,btc-updown-15m-1767708000,TRADE,DOWN,ACCUM,5,2,0.3900,0.7800,0,0.0000,2,0.3900,0,0.0000,0.0000,1.00,-0.7800,1.2200,0.0000,170.10,SUCCESS
2026-01-06T14:00:23.210708+00:00,btc-updown-15m-1767708000,TRADE,DOWN,ACCUM,5,5,0.3400,1.7000,0,0.0000,7,0.3543,0,0.0000,0.0000,1.00,-2.4800,4.5200,0.0000,168.40,SUCCESS
2026-01-06T14:00:28.665239+00:00,btc-updown-15m-1767708000,TRADE,UP,ACCUM,7,7,0.4838,3.3868,7,0.4838,7,0.3543,7,0.8381,1.1332,0.00,1.1332,1.1332,0.0000,165.01,SUCCESS
2026-01-06T14:02:43.605650+00:00,btc-updown-15m-1767708000,TRADE,DOWN,ACCUM,5,5,0.4600,2.3000,7,0.4838,12,0.3983,7,0.8822,0.8249,0.42,-1.1668,3.8332,0.0000,162.71,SUCCESS
2026-01-06T14:03:11.596537+00:00,btc-updown-15m-1767708000,TRADE,UP,ACCUM,5,5,0.4823,2.4117,12,0.4832,12,0.3983,12,0.8815,1.4215,0.00,1.4215,1.4215,0.0000,160.30,SUCCESS
2026-01-06T14:15:01.147212+00:00,btc-updown-15m-1767708000,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,24,24,1.0000,10.5785,12,0.4832,12,0.3983,12,0.8815,1.4215,0.00,0.0000,0.0000,1.4215,172.30,RESOLVED
2026-01-06T14:15:13.037640+00:00,btc-updown-15m-1767708900,TRADE,DOWN,ACCUM,5,4,0.4600,1.8400,0,0.0000,4,0.4600,0,0.0000,0.0000,1.00,-1.8400,2.1600,0.0000,170.46,SUCCESS
2026-01-06T14:15:18.778795+00:00,btc-updown-15m-1767708900,TRADE,UP,ACCUM,5,5,0.4880,2.4402,5,0.4880,4,0.4600,4,0.9480,0.2078,0.20,-0.2802,0.7198,0.0000,168.02,SUCCESS
2026-01-06T14:15:30.955270+00:00,btc-updown-15m-1767708900,TRADE,DOWN,ACCUM,5,5,0.4200,2.1000,5,0.4880,9,0.4378,5,0.9258,0.3709,0.44,-1.3802,2.6198,0.0000,165.92,SUCCESS
2026-01-06T14:15:36.716487+00:00,btc-updown-15m-1767708900,TRADE,UP,ACCUM,5,5,0.4888,2.4442,10,0.4884,9,0.4378,9,0.9262,0.6640,0.10,0.1756,1.1756,0.0000,163.48,SUCCESS
2026-01-06T14:17:00.796730+00:00,btc-updown-15m-1767708900,TRADE,UP,ACCUM,5,5,0.4800,2.4000,15,0.4856,9,0.4378,9,0.9234,0.6893,0.40,-2.2244,3.7756,0.0000,161.08,SUCCESS
2026-01-06T14:17:06.351229+00:00,btc-updown-15m-1767708900,TRADE,DOWN,ACCUM,5,5,0.4759,2.3796,15,0.4856,14,0.4514,14,0.9370,0.8816,0.07,0.3960,1.3960,0.0000,158.70,SUCCESS
