timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2026-01-05T12:30:06.842711+00:00,btc-updown-15m-1767616200,TRADE,DOWN,ACCUM,15,15,0.4800,7.2000,0,0.0000,15,0.4800,0,0.0000,0.0000,1.00,-7.2000,7.8000,0.0000,242.80,SUCCESS
2026-01-05T12:45:08.645029+00:00,btc-updown-15m-1767617100,TRADE,DOWN,ACCUM,15,15,0.4400,6.6000,0,0.0000,15,0.4400,0,0.0000,0.0000,1.00,-6.6000,8.4000,0.0000,243.40,SUCCESS
2026-01-05T12:45:36.235274+00:00,btc-updown-15m-1767617100,TRADE,UP,ACCUM,5,5,0.4899,2.4496,5,0.4899,15,0.4400,5,0.9299,0.3504,0.67,-4.0496,5.9504,0.0000,240.95,SUCCESS
2026-01-05T12:45:47.347509+00:00,btc-updown-15m-1767617100,TRADE,UP,ACCUM,5,5,0.4700,2.3500,10,0.4800,15,0.4400,10,0.9200,0.8004,0.33,-1.3996,3.6004,0.0000,238.60,SUCCESS
2026-01-05T12:45:52.864333+00:00,btc-updown-15m-1767617100,TRADE,UP,ACCUM,5,5,0.4600,2.3000,15,0.4733,15,0.4400,15,0.9133,1.3004,0.00,1.3004,1.3004,0.0000,236.30,SUCCESS
2026-01-05T13:00:13.370947+00:00,btc-updown-15m-1767618000,TRADE,DOWN,ACCUM,15,15,0.4700,7.0500,0,0.0000,15,0.4700,0,0.0000,0.0000,1.00,-7.0500,7.9500,0.0000,242.95,SUCCESS
2026-01-05T13:00:13.378102+00:00,btc-updown-15m-1767618000,TRADE,UP,ACCUM,15,15,0.4500,6.7500,15,0.4500,15,0.4700,15,0.9200,1.2000,0.00,1.2000,1.2000,0.0000,236.20,SUCCESS
2026-01-05T22:30:37.160434+00:00,btc-updown-15m-1767652200,TRADE,UP,ACCUM,5,5,0.5900,2.9500,5,0.5900,0,0.0000,0,0.0000,0.0000,1.00,-2.9500,2.0500,0.0000,167.05,SUCCESS
2026-01-05T22:31:04.491045+00:00,btc-updown-15m-1767652200,TRADE,DOWN,ACCUM,5,5,0.5800,2.9000,5,0.5900,5,0.5800,5,1.1700,-0.8500,0.00,-0.8500,-0.8500,0.0000,164.15,SUCCESS
2026-01-05T22:31:15.883226+00:00,btc-updown-15m-1767652200,TRADE,DOWN,ACCUM,5,2,0.5200,1.0400,5,0.5900,7,0.5629,5,1.1529,-0.7643,0.29,-1.8900,0.1100,0.0000,163.11,SUCCESS
2026-01-05T22:31:21.515517+00:00,btc-updown-15m-1767652200,TRADE,DOWN,ACCUM,5,5,0.5400,2.7000,5,0.5900,12,0.5533,5,1.1433,-0.7167,0.58,-4.5900,2.4100,0.0000,160.41,SUCCESS
2026-01-05T22:31:38.190980+00:00,btc-updown-15m-1767652200,TRADE,UP,ACCUM,7,7,0.3500,2.4500,12,0.4500,12,0.5533,12,1.0033,-0.0400,0.00,-0.0400,-0.0400,0.0000,157.96,SUCCESS
