timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2025-12-29T00:00:04.485509+00:00,btc-updown-15m-1766965500,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,56,56,1.0000,27.2091,29,0.4820,27,0.4900,27,0.9720,0.7550,0.07,0.0000,0.0000,1.7909,238.73,RESOLVED
2025-12-29T00:00:31.507712+00:00,btc-updown-15m-1766966400,TRADE,UP,ACCUM,5,5,0.3300,1.6500,5,0.3300,0,0.0000,0,0.0000,0.0000,1.00,-1.6500,3.3500,0.0000,237.08,SUCCESS
2025-12-29T00:00:31.513344+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.5900,2.9500,5,0.3300,5,0.5900,5,0.9200,0.4000,0.00,0.4000,0.4000,0.0000,234.13,SUCCESS
2025-12-29T00:00:36.947407+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.5300,2.6500,5,0.3300,10,0.5600,5,0.8900,0.5500,0.50,-2.2500,2.7500,0.0000,231.48,SUCCESS
2025-12-29T00:00:42.376377+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.5700,2.8500,5,0.3300,15,0.5633,5,0.8933,0.5333,0.67,-5.1000,4.9000,0.0000,228.63,SUCCESS
2025-12-29T00:01:25.944292+00:00,btc-updown-15m-1766966400,TRADE,UP,ACCUM,8,8,0.1300,1.0400,13,0.2069,15,0.5633,13,0.7703,2.9867,0.13,1.8600,3.8600,0.0000,227.59,SUCCESS
2025-12-29T00:01:36.883630+00:00,btc-updown-15m-1766966400,TRADE,UP,ACCUM,12,12,0.0900,1.0800,25,0.1508,15,0.5633,15,0.7141,4.2880,0.40,2.7800,12.7800,0.0000,226.51,SUCCESS
2025-12-29T00:01:36.889651+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.8500,4.2500,25,0.1508,20,0.6350,20,0.7858,4.2840,0.20,3.5300,8.5300,0.0000,222.26,SUCCESS
2025-12-29T00:01:47.701731+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.8300,4.1500,25,0.1508,25,0.6740,25,0.8248,4.3800,0.00,4.3800,4.3800,0.0000,218.11,SUCCESS
2025-12-29T00:02:04.011649+00:00,btc-updown-15m-1766966400,TRADE,DOWN,ACCUM,5,5,0.8200,4.1000,25,0.1508,30,0.6983,25,0.8491,3.7717,0.17,0.2800,5.2800,0.0000,214.01,SUCCESS
2025-12-29T00:07:40.667564+00:00,btc-updown-15m-1766966400,TRADE,UP,ACCUM,5,5,0.2100,1.0500,30,0.1607,30,0.6983,30,0.8590,4.2300,0.00,4.2300,4.2300,0.0000,212.96,SUCCESS
2025-12-29T00:15:03.672106+00:00,btc-updown-15m-1766966400,RESOLUTION,DOWN,BINANCE_FALLBACK_SHARED,60,60,1.0000,25.7700,30,0.1607,30,0.6983,30,0.8590,4.2300,0.00,0.0000,0.0000,4.2300,242.96,RESOLVED
