timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2026-01-04T08:03:34.892765+00:00,btc-updown-15m-1767513600,TRADE,DOWN,ACCUM,5,5,0.9100,4.5500,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,217.43,SUCCESS
2026-01-04T08:05:03.077580+00:00,btc-updown-15m-1767513600,TRADE,DOWN,ACCUM,5,5,0.9700,4.8500,0,0.0000,5,0.9700,0,0.0000,0.0000,1.00,-4.8500,0.1500,0.0000,217.43,SUCCESS
2026-01-04T08:15:01.033545+00:00,btc-updown-15m-1767513600,RESOLUTION,DOWN,BINANCE_FALLBACK_SHARED,5,5,1.0000,4.8500,0,0.0000,5,0.9700,0,0.0000,0.0000,1.00,0.0000,0.0000,0.1500,217.43,RESOLVED
2026-01-04T08:15:10.123948+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.4600,2.3000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,217.43,SUCCESS
2026-01-04T08:15:11.023508+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.4700,2.3500,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,217.43,SUCCESS
2026-01-04T08:15:17.005228+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.4700,2.3500,5,0.4700,0,0.0000,0,0.0000,0.0000,1.00,-2.3500,2.6500,0.0000,210.23,SUCCESS
2026-01-04T08:15:51.154104+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.4600,2.3000,5,0.4700,5,0.4600,5,0.9300,0.3500,0.00,0.3500,0.3500,0.0000,207.93,SUCCESS
2026-01-04T08:15:57.069602+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.3500,1.7500,5,0.4700,5,0.4600,5,0.9300,0.3500,0.00,0.3500,0.3500,0.0000,207.93,SUCCESS
2026-01-04T08:15:57.308449+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.5800,2.9000,5,0.4700,5,0.4600,5,0.9300,0.3500,0.00,0.3500,0.3500,0.0000,207.93,SUCCESS
2026-01-04T08:16:09.314822+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.3500,1.7500,5,0.4700,10,0.4050,5,0.8750,0.6250,0.50,-1.4000,3.6000,0.0000,207.93,SUCCESS
2026-01-04T08:17:12.431500+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.5800,2.9000,10,0.5250,10,0.4050,10,0.9300,0.7000,0.00,0.7000,0.7000,0.0000,206.18,SUCCESS
2026-01-04T08:17:18.156401+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.3500,1.7500,10,0.5250,10,0.4050,10,0.9300,0.7000,0.00,0.7000,0.7000,0.0000,206.18,SUCCESS
2026-01-04T08:17:18.387798+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.5800,2.9000,10,0.5250,10,0.4050,10,0.9300,0.7000,0.00,0.7000,0.7000,0.0000,206.18,SUCCESS
2026-01-04T08:17:24.553635+00:00,btc-updown-15m-1767514500,TRADE,UP,ACCUM,5,5,0.5800,2.9000,15,0.5433,10,0.4050,10,0.9483,0.5167,0.33,-2.2000,2.8000,0.0000,203.28,SUCCESS
2026-01-04T08:18:28.159741+00:00,btc-updown-15m-1767514500,TRADE,DOWN,ACCUM,5,5,0.3500,1.7497,15,0.5433,15,0.3867,15,0.9300,1.0499,0.00,1.0495,1.0503,0.0000,204.53,SUCCESS
2026-01-04T08:30:05.483957+00:00,btc-updown-15m-1767514500,RESOLUTION,DOWN,BINANCE_FALLBACK_SHARED,30,30,1.0000,13.9497,15,0.5433,15,0.3867,15,0.9300,1.0499,0.00,0.0000,0.0000,1.0495,204.53,RESOLVED
2026-01-04T08:30:14.296343+00:00,btc-updown-15m-1767515400,TRADE,DOWN,ACCUM,5,5,0.4000,2.0000,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,204.53,SUCCESS
2026-01-04T08:30:15.159602+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.5300,2.6500,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,204.53,SUCCESS
2026-01-04T08:31:09.033546+00:00,btc-updown-15m-1767515400,TRADE,DOWN,ACCUM,5,5,0.4000,2.0000,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:32:18.245152+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.5500,2.7500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:34:19.877898+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.5700,2.8500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:35:24.073627+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.6100,3.0500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:36:28.234225+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.6500,3.2500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:37:32.095070+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.6900,3.4500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:38:58.189530+00:00,btc-updown-15m-1767515400,TRADE,UP,ACCUM,5,5,0.8100,4.0500,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,-2.0000,3.0000,0.0000,203.63,SUCCESS
2026-01-04T08:45:01.689272+00:00,btc-updown-15m-1767515400,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,5,5,1.0000,2.0000,0,0.0000,5,0.4000,0,0.0000,0.0000,1.00,0.0000,0.0000,-2.0000,203.63,RESOLVED
2026-01-04T09:45:10.912814+00:00,btc-updown-15m-1767519900,TRADE,UP,ACCUM,5,5,0.3900,1.9500,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,216.63,SUCCESS
2026-01-04T09:45:12.137833+00:00,btc-updown-15m-1767519900,TRADE,DOWN,ACCUM,5,5,0.5300,2.6500,0,0.0000,0,0.0000,0,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,216.63,SUCCESS
2026-01-04T09:45:18.510950+00:00,btc-updown-15m-1767519900,TRADE,UP,ACCUM,5,5,0.3900,1.9500,5,0.3900,0,0.0000,0,0.0000,0.0000,1.00,-1.9500,3.0500,0.0000,214.68,SUCCESS
2026-01-04T09:45:19.117123+00:00,btc-updown-15m-1767519900,TRADE,DOWN,ACCUM,5,5,0.5300,2.6500,5,0.3900,5,0.5300,5,0.9200,0.4000,0.00,0.4000,0.4000,0.0000,214.68,SUCCESS
2026-01-04T09:45:25.114157+00:00,btc-updown-15m-1767519900,TRADE,DOWN,ACCUM,5,5,0.4200,2.1000,5,0.3900,5,0.5300,5,0.9200,0.4000,0.00,0.4000,0.4000,0.0000,214.68,SUCCESS
