timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2026-01-05T13:26:20.145561+00:00,btc-updown-15m-1767618900,TRADE,UP,ACCUM,5,5,0.4600,2.3000,5,0.4600,0,0.0000,0,0.0000,0.0000,1.00,-2.3000,2.7000,0.0000,205.52,SUCCESS
2026-01-05T13:30:05.529744+00:00,btc-updown-15m-1767618900,RESOLUTION,DOWN,BINANCE_FALLBACK_SHARED,5,5,1.0000,2.3000,5,0.4600,0,0.0000,0,0.0000,0.0000,1.00,0.0000,0.0000,-2.3000,205.52,RESOLVED
2026-01-05T13:30:36.732230+00:00,btc-updown-15m-1767619800,TRADE,UP,ACCUM,5,5,0.4600,2.3000,5,0.4600,0,0.0000,0,0.0000,0.0000,1.00,-2.3000,2.7000,0.0000,205.47,SUCCESS
2026-01-05T13:31:27.625984+00:00,btc-updown-15m-1767619800,TRADE,DOWN,ACCUM,5,5,0.5100,2.5500,5,0.4600,5,0.5100,5,0.9700,0.1500,0.00,0.1500,0.1500,0.0000,203.37,SUCCESS
2026-01-05T13:31:55.142889+00:00,btc-updown-15m-1767619800,TRADE,UP,ACCUM,5,5,0.4400,2.2000,10,0.4500,5,0.5100,5,0.9600,0.2000,0.50,-2.0500,2.9500,0.0000,200.82,SUCCESS
