timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2026-01-05T22:15:21.774840+00:00,btc-updown-15m-1767651300,TRADE,UP,ACCUM,5,5,0.6000,3.0000,5,0.6000,0,0.0000,0,0.0000,0.0000,1.00,-3.0000,2.0000,0.0000,167.00,SUCCESS
2026-01-05T22:15:21.780288+00:00,btc-updown-15m-1767651300,TRADE,DOWN,ACCUM,5,5,0.3300,1.6500,5,0.6000,5,0.3300,5,0.9300,0.3500,0.00,0.3500,0.3500,0.0000,165.35,SUCCESS
2026-01-05T22:15:27.219592+00:00,btc-updown-15m-1767651300,TRADE,UP,ACCUM,5,5,0.5900,2.9500,10,0.5950,5,0.3300,5,0.9250,0.3750,0.50,-2.6000,2.4000,0.0000,162.40,SUCCESS
2026-01-05T22:15:38.377167+00:00,btc-updown-15m-1767651300,TRADE,DOWN,ACCUM,5,5,0.3400,1.7000,10,0.5950,10,0.3350,10,0.9300,0.7000,0.00,0.7000,0.7000,0.0000,160.70,SUCCESS
2026-01-05T22:15:43.810014+00:00,btc-updown-15m-1767651300,TRADE,UP,ACCUM,5,5,0.6000,3.0000,15,0.5967,10,0.3350,10,0.9317,0.6833,0.33,-2.3000,2.7000,0.0000,157.70,SUCCESS
2026-01-05T22:16:11.591916+00:00,btc-updown-15m-1767651300,TRADE,DOWN,ACCUM,5,5,0.3000,1.5000,15,0.5967,15,0.3233,15,0.9200,1.2000,0.00,1.2000,1.2000,0.0000,156.20,SUCCESS
