timestamp,market_slug,event_type,trade_side,trade_mode,size_requested,size_filled,price,cost,pos_up_size,pos_up_avg_price,pos_down_size,pos_down_avg_price,pos_hedged_pairs,pos_pair_cost,pos_locked_profit,pos_imbalance,pnl_min,pnl_max,pnl_realized,balance_after,status
2025-12-23T22:08:14.571619+00:00,btc-updown-15m-1766527200,TRADE,UP,ACCUM,2,2,0.6102,1.2204,2,0.6102,0,0.0000,0,0.0000,0.0000,1.00,-1.2204,0.7796,0.0000,98.78,SUCCESS
2025-12-23T22:08:15.936804+00:00,btc-updown-15m-1766527200,RESOLUTION,UP,BINANCE_FALLBACK_SHARED,2,2,1.0000,1.2204,2,0.6102,0,0.0000,0,0.0000,0.0000,1.00,0.0000,0.0000,0.7796,100.78,RESOLVED
2025-12-23T22:08:23.729205+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,1,0.5001,0.5001,1,0.5001,0,0.0000,0,0.0000,0.0000,1.00,-0.5001,0.4999,0.0000,100.28,SUCCESS
2025-12-23T22:08:23.729564+00:00,btc-updown-15m-1766528100,TRADE,DOWN,ACCUM,2,2,0.5102,1.0204,1,0.5001,2,0.5102,1,1.0103,-0.0103,0.50,-0.5205,0.4795,0.0000,99.26,SUCCESS
2025-12-23T22:08:29.129191+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,2,0.5001,1.0002,3,0.5001,2,0.5102,2,1.0103,-0.0206,0.33,-0.5207,0.4793,0.0000,98.26,SUCCESS
2025-12-23T22:08:34.642193+00:00,btc-updown-15m-1766528100,TRADE,DOWN,ACCUM,2,2,0.5000,1.0001,3,0.5001,4,0.5051,3,1.0052,-0.0157,0.25,-0.5208,0.4792,0.0000,97.26,SUCCESS
2025-12-23T22:08:40.164991+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,2,0.5102,1.0204,5,0.5042,4,0.5051,4,1.0093,-0.0370,0.20,-0.5412,0.4588,0.0000,96.24,SUCCESS
2025-12-23T22:08:45.672985+00:00,btc-updown-15m-1766528100,TRADE,DOWN,ACCUM,2,2,0.5102,1.0204,5,0.5042,6,0.5068,5,1.0110,-0.0548,0.17,-0.5616,0.4384,0.0000,95.22,SUCCESS
2025-12-23T22:08:51.070772+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,2,0.5101,1.0202,7,0.5059,6,0.5068,6,1.0127,-0.0759,0.14,-0.5818,0.4182,0.0000,94.20,SUCCESS
2025-12-23T22:09:01.970418+00:00,btc-updown-15m-1766528100,TRADE,DOWN,ACCUM,2,2,0.5100,1.0200,7,0.5059,8,0.5076,7,1.0135,-0.0942,0.12,-0.6018,0.3982,0.0000,93.18,SUCCESS
2025-12-23T22:09:07.375173+00:00,btc-updown-15m-1766528100,TRADE,DOWN,ACCUM,2,2,0.5102,1.0203,7,0.5059,10,0.5081,7,1.0140,-0.0978,0.30,-1.6221,1.3779,0.0000,92.16,SUCCESS
2025-12-23T22:09:12.758913+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,2,0.5102,1.0205,9,0.5068,10,0.5081,9,1.0149,-0.1345,0.10,-0.6426,0.3574,0.0000,91.14,SUCCESS
2025-12-23T22:09:18.267664+00:00,btc-updown-15m-1766528100,TRADE,UP,ACCUM,2,2,0.5102,1.0205,11,0.5074,10,0.5081,10,1.0156,-0.1556,0.09,-0.6630,0.3370,0.0000,90.12,SUCCESS
